Project name,date added(YYYY-MM-DD),link to YML file
appropedia_org--Testing_potability_of_rainwater_after_boiling_at_Isla_Urbana_and_Ajusco_Labs,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Testing_potability_of_rainwater_after_boiling_at_Isla_Urbana_and_Ajusco_Labs
appropedia_org--Testing_synthesized_components_of_rainwater_harvesting_systems_with_Isla_Urbana,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Testing_synthesized_components_of_rainwater_harvesting_systems_with_Isla_Urbana
appropedia_org--Testing_water_quality%2C_surveying_water_access%2C_and_mapping_high_risk_areas_in_Mexico_City_with_Isla_Urbana,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Testing_water_quality%2C_surveying_water_access%2C_and_mapping_high_risk_areas_in_Mexico_City_with_Isla_Urbana
appropedia_org--Tetrapak_roofing,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tetrapak_roofing
appropedia_org--Textured_cube,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Textured_cube
appropedia_org--The_%27A%27_frame_%28Practical_Action_Brief%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_%27A%27_frame_%28Practical_Action_Brief%29
appropedia_org--The_Art_Village,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Art_Village
appropedia_org--The_Greenest_Solar_Power%3F_Life_Cycle_Assessment_of_Foam-Based_Flexible_Floatovoltaics,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Greenest_Solar_Power%3F_Life_Cycle_Assessment_of_Foam-Based_Flexible_Floatovoltaics
appropedia_org--The_Internet_and_other_ICTs_as_tools_and_catalysts_for_sustainable_development,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Internet_and_other_ICTs_as_tools_and_catalysts_for_sustainable_development
appropedia_org--The_Life_Bowl_%3A_Low_cost_water_purifier,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Life_Bowl_%3A_Low_cost_water_purifier
appropedia_org--The_Microbicide_Ring,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Microbicide_Ring
appropedia_org--The_Missing_Link_for_Sustainable_Village_Development,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Missing_Link_for_Sustainable_Village_Development
appropedia_org--The_Parabolic_Wheel_of_Revolution%21,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Parabolic_Wheel_of_Revolution%21
appropedia_org--The_Potential_for_Grid_Defection_of_Small_and_Medium_Sized_Enterprises_Using_Solar_Photovoltaic%2C_Battery_and_Generator_Hybrid_Systems,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Potential_for_Grid_Defection_of_Small_and_Medium_Sized_Enterprises_Using_Solar_Photovoltaic%2C_Battery_and_Generator_Hybrid_Systems
appropedia_org--The_Rainbow_Hostel_rainwater_catchment_system,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Rainbow_Hostel_rainwater_catchment_system
appropedia_org--The_Rainbow_Hostel_solar_energy,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Rainbow_Hostel_solar_energy
appropedia_org--The_Rocket_Box_Stove,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_Rocket_Box_Stove
appropedia_org--The_TEN_Project,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_TEN_Project
appropedia_org--The_XO_Solar_Solution,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_XO_Solar_Solution
appropedia_org--The_mechanical_mathematician_for_designing_parabolic_dishes,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_mechanical_mathematician_for_designing_parabolic_dishes
appropedia_org--The_panya_project,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_panya_project
appropedia_org--The_potential_of_agrivoltaic_systems,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_potential_of_agrivoltaic_systems
appropedia_org--The_use_of_urea_as_an_N-doping_3D_hierarchical_preserving_agent_for_titanium_dioxide_nanostructures_tailored_for_dye-sensitized_solar_cells,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=The_use_of_urea_as_an_N-doping_3D_hierarchical_preserving_agent_for_titanium_dioxide_nanostructures_tailored_for_dye-sensitized_solar_cells
appropedia_org--ThermaCELL,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=ThermaCELL
appropedia_org--Thermal_Phone_Charger,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Thermal_Phone_Charger
appropedia_org--Thermoelectric_Cooler,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Thermoelectric_Cooler
appropedia_org--Thermoelectric_Materials,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Thermoelectric_Materials
appropedia_org--Thermometer_Jar_Unicef_Supply_Catologue,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Thermometer_Jar_Unicef_Supply_Catologue
appropedia_org--Thermospot_Temperature_Indicator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Thermospot_Temperature_Indicator
appropedia_org--Thumb_Spike,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Thumb_Spike
appropedia_org--Tienda_Hernandez_photovoltaic_feasibility_study,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tienda_Hernandez_photovoltaic_feasibility_study
appropedia_org--Tippy_tap,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tippy_tap
appropedia_org--Tire_shingles,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tire_shingles
appropedia_org--Toalla_sanitaria_de_fibra_de_pl%C3%A1tano,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Toalla_sanitaria_de_fibra_de_pl%C3%A1tano
appropedia_org--Toilet_Paper_Holder,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Toilet_Paper_Holder
appropedia_org--Tool-Free_Tile_Leveling_System,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tool-Free_Tile_Leveling_System
appropedia_org--Tools_To_Measure_Children%27s_Height,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tools_To_Measure_Children%27s_Height
appropedia_org--ToucHB,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=ToucHB
appropedia_org--Towards_Distributed_Recycling_with_Additive_Manufacturing_of_PET_Flake_Feedstocks,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Towards_Distributed_Recycling_with_Additive_Manufacturing_of_PET_Flake_Feedstocks
appropedia_org--Towards_Smart_Monitored_AM%3A_Open_Source_in-Situ_Layer-wise_3D_Printing_Image_Anomaly_Detection_Using_Histograms_of_Oriented_Gradients_and_a_Physics-Based_Rendering_Engine,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Towards_Smart_Monitored_AM%3A_Open_Source_in-Situ_Layer-wise_3D_Printing_Image_Anomaly_Detection_Using_Histograms_of_Oriented_Gradients_and_a_Physics-Based_Rendering_Engine
appropedia_org--Trap_Asian_Hornets_Non_Lethal_-_Pi%C3%A8ge_Freloins_Asiatiques_-_Vespa_Velutina,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Trap_Asian_Hornets_Non_Lethal_-_Pi%C3%A8ge_Freloins_Asiatiques_-_Vespa_Velutina
appropedia_org--Treadle_pump_design_optimization,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Treadle_pump_design_optimization
appropedia_org--Tree_nursery,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tree_nursery
appropedia_org--Tres_Rios_Constructed_Wetland_System,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tres_Rios_Constructed_Wetland_System
appropedia_org--Trombe_walls,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Trombe_walls
appropedia_org--Tropfbew%C3%A4sserung_Macht_Grus_Gr%C3%BCn,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tropfbew%C3%A4sserung_Macht_Grus_Gr%C3%BCn
appropedia_org--Tropfbew%C3%A4sserung_hilft_den_Bauern%2C_Geld_zu_sparen,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tropfbew%C3%A4sserung_hilft_den_Bauern%2C_Geld_zu_sparen
appropedia_org--Tule_Fog_Farm_Grassfed_Shed,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Tule_Fog_Farm_Grassfed_Shed
appropedia_org--U.S._Greenhouse_Gas_Emission_Bottlenecks%3A_Prioritization_of_Targets_for_Climate_Liability,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=U.S._Greenhouse_Gas_Emission_Bottlenecks%3A_Prioritization_of_Targets_for_Climate_Liability
appropedia_org--U.S._strategic_solar_photovoltaic-powered_microgrid_deployment_for_enhanced_national_security,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=U.S._strategic_solar_photovoltaic-powered_microgrid_deployment_for_enhanced_national_security
appropedia_org--UABJO_Demonstration_Wetland_Wastewater_Treatment%2C_Reclamation%2C_and_Outreach,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UABJO_Demonstration_Wetland_Wastewater_Treatment%2C_Reclamation%2C_and_Outreach
appropedia_org--UBox_Electric_Pillbox_for_TB,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UBox_Electric_Pillbox_for_TB
appropedia_org--UNDP-Fortis_project_for_greenhouse_gas_reduction,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UNDP-Fortis_project_for_greenhouse_gas_reduction
appropedia_org--US_natural_insulation_comparison,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=US_natural_insulation_comparison
appropedia_org--UTC_Solar_Absorption_Refrigeration,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UTC_Solar_Absorption_Refrigeration
appropedia_org--UTC_Solar_Distiller,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UTC_Solar_Distiller
appropedia_org--UTC_photovoltaic_learning_station,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UTC_photovoltaic_learning_station
appropedia_org--UTC_solar_water_pasteurizer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UTC_solar_water_pasteurizer
appropedia_org--UV_Water_Purification_%28Mech425%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UV_Water_Purification_%28Mech425%29
appropedia_org--UV_Waterworks,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UV_Waterworks
appropedia_org--UV_water_filter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=UV_water_filter
appropedia_org--Ultimate_Snow_Scraper,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Ultimate_Snow_Scraper
appropedia_org--Umbilical_Cord_Clamp,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Umbilical_Cord_Clamp
appropedia_org--Umbilical_Cord_Clip,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Umbilical_Cord_Clip
appropedia_org--Underbuttocks_Pouch,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Underbuttocks_Pouch
appropedia_org--Underground_rainwater_storage_facilities,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Underground_rainwater_storage_facilities
appropedia_org--Uni-Gold_HIV,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Uni-Gold_HIV
appropedia_org--Uniject,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Uniject
appropedia_org--Universal_Clip-On_for_Environmental_Emission_Detector,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Universal_Clip-On_for_Environmental_Emission_Detector
appropedia_org--Universal_handguards,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Universal_handguards
appropedia_org--Universal_under-mounted_spool_holder_for_Delta_Bot,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Universal_under-mounted_spool_holder_for_Delta_Bot
appropedia_org--Update_to_Changeable_Garden_Tool_Heads,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Update_to_Changeable_Garden_Tool_Heads
appropedia_org--Updated_Forestry_Densiometer_%28Smartphone_Capable%29,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Updated_Forestry_Densiometer_%28Smartphone_Capable%29
appropedia_org--Updated_cooking_methods_in_modern_kitchens,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Updated_cooking_methods_in_modern_kitchens
appropedia_org--Urban_agriculture_in_Bangkok,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Urban_agriculture_in_Bangkok
appropedia_org--Urban_compost_bins_at_Sembradores_Urbanos,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Urban_compost_bins_at_Sembradores_Urbanos
appropedia_org--Urinal,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Urinal
appropedia_org--Urine_Diverter_for_Composting_Toilet,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Urine_Diverter_for_Composting_Toilet
appropedia_org--Urine_diversion_dry_toilet,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Urine_diversion_dry_toilet
appropedia_org--Urine_diversion_flush_toilet,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Urine_diversion_flush_toilet
appropedia_org--Uristik,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Uristik
appropedia_org--Use_Li-ion_Batteries_Instead_of_Alkaline,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Use_Li-ion_Batteries_Instead_of_Alkaline
appropedia_org--User%3AErikaimato,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=User%3AErikaimato
appropedia_org--User%3ARoberto_Mart%C3%ADnez%2FStitch,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=User%3ARoberto_Mart%C3%ADnez%2FStitch
appropedia_org--Using_CFD_to_evaluate_indoor_air_quality,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Using_CFD_to_evaluate_indoor_air_quality
appropedia_org--Using_Franklin_on_a_CNC_Router_Parts_3-D_printer,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Using_Franklin_on_a_CNC_Router_Parts_3-D_printer
appropedia_org--Using_LiDAR_to_assess_rooftop_solar_photovoltaic_potential_on_a_large_scale,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Using_LiDAR_to_assess_rooftop_solar_photovoltaic_potential_on_a_large_scale
appropedia_org--Using_Two_Parabolic_Troughs_to_Simulate_a_Paraboloid,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Using_Two_Parabolic_Troughs_to_Simulate_a_Paraboloid
appropedia_org--Using_smart_phones_to_improve_building_energy_efficiency,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Using_smart_phones_to_improve_building_energy_efficiency
appropedia_org--Vacuum_fibre_optic_feedthrough,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Vacuum_fibre_optic_feedthrough
appropedia_org--Vandergrift_Improvement_Project,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Vandergrift_Improvement_Project
appropedia_org--Vapor_Deposition_of_thin_Films,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Vapor_Deposition_of_thin_Films
appropedia_org--Vaporator,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Vaporator
appropedia_org--Variable_Sifter,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Variable_Sifter
appropedia_org--VeraLight_Scout_DS,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=VeraLight_Scout_DS
appropedia_org--Vermicomposting_toilet,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Vermicomposting_toilet
appropedia_org--Viability_of_3-D_Printing_Cadmium_Selenide_and_Lead_Sulfide_Quantum_Dots_in_Solar_Cells,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Viability_of_3-D_Printing_Cadmium_Selenide_and_Lead_Sulfide_Quantum_Dots_in_Solar_Cells
appropedia_org--Viability_of_3-D_Printing_Light_Emiting_Diode_Lenz_Cases_out_of_Transparent_Solar_Cells,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Viability_of_3-D_Printing_Light_Emiting_Diode_Lenz_Cases_out_of_Transparent_Solar_Cells
appropedia_org--Viability_of_3-D_printing_Piezoresistive_Impact_Sensors_for_Helmets,2022-05-09,https://www.appropedia.org/generateOpenKnowHowManifest.php?title=Viability_of_3-D_printing_Piezoresistive_Impact_Sensors_for_Helmets
